plot_id_needle,lat,long,year,month,tmin
YOSE_03,37.76328779,-119.3165574,2019,04,-6.01900005340576
YOSE_03,37.76328779,-119.3165574,2019,05,-5.33900022506714
YOSE_03,37.76328779,-119.3165574,2019,06,0.855000019073486
YOSE_03,37.76328779,-119.3165574,2019,07,4.5789999961853
YOSE_03,37.76328779,-119.3165574,2019,08,5.7960000038147
YOSE_03,37.76328779,-119.3165574,2019,09,0.875
YOSE_03,37.76328779,-119.3165574,2019,10,-2.44799995422363
YOSE_03,37.76328779,-119.3165574,2019,11,-4.04300022125244
YOSE_03,37.76328779,-119.3165574,2019,12,-9.5290002822876
JM,37.74937222,-119.0395739,1895,,-3.31000018119812
JM,37.74937222,-119.0395739,1895,01,-11.539999961853
JM,37.74937222,-119.0395739,1895,02,-9.97599983215332
JM,37.74937222,-119.0395739,1895,03,-8.50599956512451
JM,37.74937222,-119.0395739,1895,04,-4.63100004196167
JM,37.74937222,-119.0395739,1895,05,-0.108999997377396
JM,37.74937222,-119.0395739,1895,06,3.16799998283386
JM,37.74937222,-119.0395739,1895,07,3.79500007629395
JM,37.74937222,-119.0395739,1895,08,5.15299987792969
JM,37.74937222,-119.0395739,1895,09,3.40100002288818
JM,37.74937222,-119.0395739,1895,10,-1.02999997138977
JM,37.74937222,-119.0395739,1895,11,-8.19499969482422
JM,37.74937222,-119.0395739,1895,12,-11.2569999694824
JM,37.74937222,-119.0395739,1896,,-2.66400003433228
JM,37.74937222,-119.0395739,1896,01,-5.7189998626709
JM,37.74937222,-119.0395739,1896,02,-8.1850004196167
JM,37.74937222,-119.0395739,1896,03,-7.37400007247925
JM,37.74937222,-119.0395739,1896,04,-8.87899971008301
JM,37.74937222,-119.0395739,1896,05,-4.41800022125244
JM,37.74937222,-119.0395739,1896,06,3.03600001335144
JM,37.74937222,-119.0395739,1896,07,4.71500015258789
JM,37.74937222,-119.0395739,1896,08,5.65899991989136
JM,37.74937222,-119.0395739,1896,09,2.01999998092651
JM,37.74937222,-119.0395739,1896,10,-0.691999971866608
JM,37.74937222,-119.0395739,1896,11,-5.08599996566772
JM,37.74937222,-119.0395739,1896,12,-7.04899978637695
JM,37.74937222,-119.0395739,1897,,-2.75600004196167
JM,37.74937222,-119.0395739,1897,01,-11.6590003967285
JM,37.74937222,-119.0395739,1897,02,-11.0229997634888
JM,37.74937222,-119.0395739,1897,03,-12.706000328064
JM,37.74937222,-119.0395739,1897,04,-5.59600019454956
JM,37.74937222,-119.0395739,1897,05,-0.0109999999403954
JM,37.74937222,-119.0395739,1897,06,2.6949999332428
JM,37.74937222,-119.0395739,1897,07,4.73299980163574
JM,37.74937222,-119.0395739,1897,08,9.3439998626709
JM,37.74937222,-119.0395739,1897,09,4.74499988555908
JM,37.74937222,-119.0395739,1897,10,0.187000006437302
JM,37.74937222,-119.0395739,1897,11,-2.03900003433228
JM,37.74937222,-119.0395739,1897,12,-11.7449998855591
JM,37.74937222,-119.0395739,1898,,-3.36900019645691
JM,37.74937222,-119.0395739,1898,01,-13.5279998779297
JM,37.74937222,-119.0395739,1898,02,-7.41200017929077
JM,37.74937222,-119.0395739,1898,03,-10.5050001144409
JM,37.74937222,-119.0395739,1898,04,-1.27799999713898
JM,37.74937222,-119.0395739,1898,05,-2.06500005722046
JM,37.74937222,-119.0395739,1898,06,4.2519998550415
JM,37.74937222,-119.0395739,1898,07,5.72800016403198
JM,37.74937222,-119.0395739,1898,08,3.13599991798401
JM,37.74937222,-119.0395739,1898,09,4.77600002288818
JM,37.74937222,-119.0395739,1898,10,-1.0460000038147
JM,37.74937222,-119.0395739,1898,11,-9.08500003814697
JM,37.74937222,-119.0395739,1898,12,-13.4099998474121
JM,37.74937222,-119.0395739,1899,,-3.42500019073486
JM,37.74937222,-119.0395739,1899,01,-10.0780000686646
JM,37.74937222,-119.0395739,1899,02,-8.96700000762939
JM,37.74937222,-119.0395739,1899,03,-7.92899990081787
JM,37.74937222,-119.0395739,1899,04,-4.75600004196167
JM,37.74937222,-119.0395739,1899,05,-4.375
JM,37.74937222,-119.0395739,1899,06,2.43899989128113
JM,37.74937222,-119.0395739,1899,07,1.22300004959106
JM,37.74937222,-119.0395739,1899,08,-0.0670000016689301
JM,37.74937222,-119.0395739,1899,09,5.51599979400635
JM,37.74937222,-119.0395739,1899,10,-3.01300001144409
JM,37.74937222,-119.0395739,1899,11,-3.63199996948242
JM,37.74937222,-119.0395739,1899,12,-7.47100019454956
JM,37.74937222,-119.0395739,1900,,-2.33500003814697
JM,37.74937222,-119.0395739,1900,01,-5.74300003051758
JM,37.74937222,-119.0395739,1900,02,-8.62399959564209
JM,37.74937222,-119.0395739,1900,03,-4.9210000038147
JM,37.74937222,-119.0395739,1900,04,-7.18900012969971
JM,37.74937222,-119.0395739,1900,05,-1.02999997138977
JM,37.74937222,-119.0395739,1900,06,4.57399988174438
JM,37.74937222,-119.0395739,1900,07,5.18400001525879
JM,37.74937222,-119.0395739,1900,08,0.455000013113022
JM,37.74937222,-119.0395739,1900,09,-0.138999998569489
JM,37.74937222,-119.0395739,1900,10,-0.648000001907349
JM,37.74937222,-119.0395739,1900,11,-3.17899990081787
JM,37.74937222,-119.0395739,1900,12,-6.76300001144409
JM,37.74937222,-119.0395739,1901,,-2.55700016021729
JM,37.74937222,-119.0395739,1901,01,-10.2930002212524
JM,37.74937222,-119.0395739,1901,02,-9.23700046539307
JM,37.74937222,-119.0395739,1901,03,-8.18000030517578
JM,37.74937222,-119.0395739,1901,04,-5.35699987411499
JM,37.74937222,-119.0395739,1901,05,-1.53900003433228
JM,37.74937222,-119.0395739,1901,06,0.228000000119209
JM,37.74937222,-119.0395739,1901,07,5.11800003051758
JM,37.74937222,-119.0395739,1901,08,4.97800016403198
JM,37.74937222,-119.0395739,1901,09,1.81400001049042
JM,37.74937222,-119.0395739,1901,10,1.89600002765656
JM,37.74937222,-119.0395739,1901,11,-2.33999991416931
JM,37.74937222,-119.0395739,1901,12,-7.77500009536743
JM,37.74937222,-119.0395739,1902,,-4.52100038528442
JM,37.74937222,-119.0395739,1902,01,-8.96399974822998
JM,37.74937222,-119.0395739,1902,02,-9.98999977111816
JM,37.74937222,-119.0395739,1902,03,-10.039999961853
JM,37.74937222,-119.0395739,1902,04,-4.90700006484985
JM,37.74937222,-119.0395739,1902,05,-2.08299994468689
JM,37.74937222,-119.0395739,1902,06,1.75899994373322
JM,37.74937222,-119.0395739,1902,07,3.30699992179871
JM,37.74937222,-119.0395739,1902,08,0.561999976634979
JM,37.74937222,-119.0395739,1902,09,0.658999979496002
JM,37.74937222,-119.0395739,1902,10,-3.54399991035461
JM,37.74937222,-119.0395739,1902,11,-10.1870002746582
JM,37.74937222,-119.0395739,1902,12,-10.8299999237061
JM,37.74937222,-119.0395739,1903,,-4.88200044631958
JM,37.74937222,-119.0395739,1903,01,-10.9219999313354
JM,37.74937222,-119.0395739,1903,02,-17.9899997711182
JM,37.74937222,-119.0395739,1903,03,-12.3509998321533
JM,37.74937222,-119.0395739,1903,04,-9.41499996185303
JM,37.74937222,-119.0395739,1903,05,-3.94000005722046
JM,37.74937222,-119.0395739,1903,06,0.683000028133392
JM,37.74937222,-119.0395739,1903,07,6.1100001335144
JM,37.74937222,-119.0395739,1903,08,4.47100019454956
JM,37.74937222,-119.0395739,1903,09,0.400999993085861
JM,37.74937222,-119.0395739,1903,10,-1.66799998283386
JM,37.74937222,-119.0395739,1903,11,-4.71600008010864
JM,37.74937222,-119.0395739,1903,12,-9.24899959564209
JM,37.74937222,-119.0395739,1904,,-3.6010000705719
JM,37.74937222,-119.0395739,1904,01,-11.8159999847412
JM,37.74937222,-119.0395739,1904,02,-6.84800004959106
JM,37.74937222,-119.0395739,1904,03,-9.77799987792969
JM,37.74937222,-119.0395739,1904,04,-5.69500017166138
JM,37.74937222,-119.0395739,1904,05,-2.77099990844727
JM,37.74937222,-119.0395739,1904,06,-0.331999987363815
JM,37.74937222,-119.0395739,1904,07,6.37400007247925
JM,37.74937222,-119.0395739,1904,08,4.46400022506714
JM,37.74937222,-119.0395739,1904,09,2.30599999427795
JM,37.74937222,-119.0395739,1904,10,-4.50099992752075
JM,37.74937222,-119.0395739,1904,11,-5.95699977874756
JM,37.74937222,-119.0395739,1904,12,-8.66399955749512
JM,37.74937222,-119.0395739,1905,,-4.19800043106079
JM,37.74937222,-119.0395739,1905,01,-6.35900020599365
JM,37.74937222,-119.0395739,1905,02,-8.1899995803833
JM,37.74937222,-119.0395739,1905,03,-8.78400039672852
JM,37.74937222,-119.0395739,1905,04,-4.81899976730347
JM,37.74937222,-119.0395739,1905,05,-5.66099977493286
JM,37.74937222,-119.0395739,1905,06,-1.00199997425079
JM,37.74937222,-119.0395739,1905,07,4.125
JM,37.74937222,-119.0395739,1905,08,4.68699979782104
JM,37.74937222,-119.0395739,1905,09,-0.418000012636185
JM,37.74937222,-119.0395739,1905,10,-3.14599990844727
JM,37.74937222,-119.0395739,1905,11,-8.56900024414062
JM,37.74937222,-119.0395739,1905,12,-12.2410001754761
JM,37.74937222,-119.0395739,1906,,-4.89600038528442
JM,37.74937222,-119.0395739,1906,01,-9.79300022125244
JM,37.74937222,-119.0395739,1906,02,-8.2209997177124
JM,37.74937222,-119.0395739,1906,03,-9.73999977111816
JM,37.74937222,-119.0395739,1906,04,-6.53499984741211
JM,37.74937222,-119.0395739,1906,05,-6.02699995040894
JM,37.74937222,-119.0395739,1906,06,-2.37299990653992
JM,37.74937222,-119.0395739,1906,07,1.40400004386902
JM,37.74937222,-119.0395739,1906,08,2.94300007820129
JM,37.74937222,-119.0395739,1906,09,-1.22300004959106
JM,37.74937222,-119.0395739,1906,10,-3.16799998283386
JM,37.74937222,-119.0395739,1906,11,-7.78700017929077
JM,37.74937222,-119.0395739,1906,12,-8.23600006103516
JM,37.74937222,-119.0395739,1907,,-5.14700031280518
JM,37.74937222,-119.0395739,1907,01,-12.6709995269775
JM,37.74937222,-119.0395739,1907,02,-8.58399963378906
JM,37.74937222,-119.0395739,1907,03,-10.5780000686646
JM,37.74937222,-119.0395739,1907,04,-6.53200006484985
JM,37.74937222,-119.0395739,1907,05,-4.65199995040894
JM,37.74937222,-119.0395739,1907,06,-1.37300002574921
JM,37.74937222,-119.0395739,1907,07,3.59200000762939
JM,37.74937222,-119.0395739,1907,08,2.69300007820129
JM,37.74937222,-119.0395739,1907,09,-2.17199993133545
JM,37.74937222,-119.0395739,1907,10,-2.54800009727478
JM,37.74937222,-119.0395739,1907,11,-8.10099983215332
JM,37.74937222,-119.0395739,1907,12,-10.8409996032715
JM,37.74937222,-119.0395739,1908,,-5.51900005340576
JM,37.74937222,-119.0395739,1908,01,-11.6719999313354
JM,37.74937222,-119.0395739,1908,02,-13.1630001068115
JM,37.74937222,-119.0395739,1908,03,-10.3100004196167
JM,37.74937222,-119.0395739,1908,04,-7.0149998664856
JM,37.74937222,-119.0395739,1908,05,-7.95800018310547
JM,37.74937222,-119.0395739,1908,06,-1.94599997997284
JM,37.74937222,-119.0395739,1908,07,5.40899991989136
JM,37.74937222,-119.0395739,1908,08,4.21600008010864
JM,37.74937222,-119.0395739,1908,09,2.11199998855591
JM,37.74937222,-119.0395739,1908,10,-6.2020001411438
JM,37.74937222,-119.0395739,1908,11,-7.86199998855591
JM,37.74937222,-119.0395739,1908,12,-11.8470001220703
JM,37.74937222,-119.0395739,1909,,-5.15100002288818
JM,37.74937222,-119.0395739,1909,01,-7.80900001525879
JM,37.74937222,-119.0395739,1909,02,-11.5710000991821
JM,37.74937222,-119.0395739,1909,03,-11.4949998855591
JM,37.74937222,-119.0395739,1909,04,-6.47900009155273
JM,37.74937222,-119.0395739,1909,05,-6.65500020980835
JM,37.74937222,-119.0395739,1909,06,-2.1010000705719
JM,37.74937222,-119.0395739,1909,07,2.96300005912781
JM,37.74937222,-119.0395739,1909,08,3.78800010681152
JM,37.74937222,-119.0395739,1909,09,1.82599997520447
JM,37.74937222,-119.0395739,1909,10,-4.43300008773804
JM,37.74937222,-119.0395739,1909,11,-8.29699993133545
JM,37.74937222,-119.0395739,1909,12,-11.5509996414185
JM,37.74937222,-119.0395739,1910,,-4.53700017929077
JM,37.74937222,-119.0395739,1910,01,-12.3660001754761
JM,37.74937222,-119.0395739,1910,02,-12.9919996261597
JM,37.74937222,-119.0395739,1910,03,-8.7480001449585
JM,37.74937222,-119.0395739,1910,04,-6.77899980545044
JM,37.74937222,-119.0395739,1910,05,-1.66600000858307
JM,37.74937222,-119.0395739,1910,06,1.24300003051758
JM,37.74937222,-119.0395739,1910,07,5.45699977874756
JM,37.74937222,-119.0395739,1910,08,2.88599991798401
JM,37.74937222,-119.0395739,1910,09,-1.65900003910065
JM,37.74937222,-119.0395739,1910,10,-3.21700000762939
JM,37.74937222,-119.0395739,1910,11,-6.93200016021729
JM,37.74937222,-119.0395739,1910,12,-9.67700004577637
JM,37.74937222,-119.0395739,1911,,-6.42500019073486
JM,37.74937222,-119.0395739,1911,01,-9.24100017547607
JM,37.74937222,-119.0395739,1911,02,-15.3290004730225
JM,37.74937222,-119.0395739,1911,03,-8.78600025177002
JM,37.74937222,-119.0395739,1911,04,-9.11900043487549
JM,37.74937222,-119.0395739,1911,05,-5.88700008392334
JM,37.74937222,-119.0395739,1911,06,0.245000004768372
JM,37.74937222,-119.0395739,1911,07,4.30200004577637
JM,37.74937222,-119.0395739,1911,08,1.54700005054474
JM,37.74937222,-119.0395739,1911,09,-4.26000022888184
JM,37.74937222,-119.0395739,1911,10,-6.3730001449585
JM,37.74937222,-119.0395739,1911,11,-9.89999961853027
JM,37.74937222,-119.0395739,1911,12,-14.3079996109009
JM,37.74937222,-119.0395739,1912,,-6.98000049591064
JM,37.74937222,-119.0395739,1912,01,-10.5260000228882
JM,37.74937222,-119.0395739,1912,02,-11.2679996490479
JM,37.74937222,-119.0395739,1912,03,-10.9270000457764
JM,37.74937222,-119.0395739,1912,04,-8.95300006866455
JM,37.74937222,-119.0395739,1912,05,-6.39099979400635
JM,37.74937222,-119.0395739,1912,06,-3.22199988365173
JM,37.74937222,-119.0395739,1912,07,1.19200003147125
JM,37.74937222,-119.0395739,1912,08,-1.6690000295639
JM,37.74937222,-119.0395739,1912,09,-3.65499997138977
JM,37.74937222,-119.0395739,1912,10,-7.47800016403198
JM,37.74937222,-119.0395739,1912,11,-9.06700038909912
JM,37.74937222,-119.0395739,1912,12,-11.7969999313354
JM,37.74937222,-119.0395739,1913,,-6.42400026321411
JM,37.74937222,-119.0395739,1913,01,-12.9270000457764
JM,37.74937222,-119.0395739,1913,02,-14.8409996032715
JM,37.74937222,-119.0395739,1913,03,-11.4079999923706
JM,37.74937222,-119.0395739,1913,04,-9.09200000762939
JM,37.74937222,-119.0395739,1913,05,-4.56899976730347
JM,37.74937222,-119.0395739,1913,06,-1.38100004196167
JM,37.74937222,-119.0395739,1913,07,0.894999980926514
JM,37.74937222,-119.0395739,1913,08,1.36600005626678
JM,37.74937222,-119.0395739,1913,09,-2.52699995040894
JM,37.74937222,-119.0395739,1913,10,-5.20699977874756
JM,37.74937222,-119.0395739,1913,11,-6.29699993133545
JM,37.74937222,-119.0395739,1913,12,-11.1009998321533
JM,37.74937222,-119.0395739,1914,,-4.96200037002563
JM,37.74937222,-119.0395739,1914,01,-10.1040000915527
JM,37.74937222,-119.0395739,1914,02,-11.206000328064
JM,37.74937222,-119.0395739,1914,03,-8.13199996948242
JM,37.74937222,-119.0395739,1914,04,-6.46700000762939
JM,37.74937222,-119.0395739,1914,05,-2.13899993896484
JM,37.74937222,-119.0395739,1914,06,-1.07400000095367
JM,37.74937222,-119.0395739,1914,07,2.54800009727478
JM,37.74937222,-119.0395739,1914,08,2.4779999256134
JM,37.74937222,-119.0395739,1914,09,-1.31099998950958
JM,37.74937222,-119.0395739,1914,10,-4.08500003814697
JM,37.74937222,-119.0395739,1914,11,-7.89300012588501
JM,37.74937222,-119.0395739,1914,12,-12.168999671936
JM,37.74937222,-119.0395739,1915,,-6.05900049209595
JM,37.74937222,-119.0395739,1915,01,-11.4020004272461
JM,37.74937222,-119.0395739,1915,02,-11.8870000839233
JM,37.74937222,-119.0395739,1915,03,-9.88700008392334
JM,37.74937222,-119.0395739,1915,04,-6.88700008392334
JM,37.74937222,-119.0395739,1915,05,-5.36999988555908
JM,37.74937222,-119.0395739,1915,06,-2.65100002288818
JM,37.74937222,-119.0395739,1915,07,1.13900005817413
JM,37.74937222,-119.0395739,1915,08,1.63300001621246
JM,37.74937222,-119.0395739,1915,09,-2.80599999427795
JM,37.74937222,-119.0395739,1915,10,-5.12099981307983
JM,37.74937222,-119.0395739,1915,11,-8.98200035095215
JM,37.74937222,-119.0395739,1915,12,-10.4919996261597
JM,37.74937222,-119.0395739,1916,,-7.05100011825562
JM,37.74937222,-119.0395739,1916,01,-15.4820003509521
JM,37.74937222,-119.0395739,1916,02,-10.8039999008179
JM,37.74937222,-119.0395739,1916,03,-9.99499988555908
JM,37.74937222,-119.0395739,1916,04,-7.78000020980835
JM,37.74937222,-119.0395739,1916,05,-7.17899990081787
JM,37.74937222,-119.0395739,1916,06,-2.60999989509583
JM,37.74937222,-119.0395739,1916,07,0.748000025749207
JM,37.74937222,-119.0395739,1916,08,1.875
JM,37.74937222,-119.0395739,1916,09,-1.95099997520447
JM,37.74937222,-119.0395739,1916,10,-6.18800020217896
JM,37.74937222,-119.0395739,1916,11,-11.039999961853
JM,37.74937222,-119.0395739,1916,12,-14.2159996032715
JM,37.74937222,-119.0395739,1917,,-5.96400022506714
JM,37.74937222,-119.0395739,1917,01,-15.3760004043579
JM,37.74937222,-119.0395739,1917,02,-12.5229997634888
JM,37.74937222,-119.0395739,1917,03,-14.8009996414185
JM,37.74937222,-119.0395739,1917,04,-9.47500038146973
JM,37.74937222,-119.0395739,1917,05,-7.36899995803833
JM,37.74937222,-119.0395739,1917,06,-0.739000022411346
JM,37.74937222,-119.0395739,1917,07,5.29099988937378
JM,37.74937222,-119.0395739,1917,08,3.62100005149841
JM,37.74937222,-119.0395739,1917,09,-1.69200003147125
JM,37.74937222,-119.0395739,1917,10,-2.48200011253357
JM,37.74937222,-119.0395739,1917,11,-6.8289999961853
JM,37.74937222,-119.0395739,1917,12,-9.20499992370605
JM,37.74937222,-119.0395739,1918,,-5.02700042724609
JM,37.74937222,-119.0395739,1918,01,-12.3000001907349
JM,37.74937222,-119.0395739,1918,02,-11.7889995574951
JM,37.74937222,-119.0395739,1918,03,-9.63099956512451
JM,37.74937222,-119.0395739,1918,04,-7.46999979019165
JM,37.74937222,-119.0395739,1918,05,-5.91699981689453
JM,37.74937222,-119.0395739,1918,06,3.2039999961853
JM,37.74937222,-119.0395739,1918,07,3.41700005531311
JM,37.74937222,-119.0395739,1918,08,1.77300000190735
JM,37.74937222,-119.0395739,1918,09,0.377999991178513
JM,37.74937222,-119.0395739,1918,10,-2.73399996757507
JM,37.74937222,-119.0395739,1918,11,-7.7480001449585
JM,37.74937222,-119.0395739,1918,12,-11.5190000534058
JM,37.74937222,-119.0395739,1919,,-5.15500020980835
JM,37.74937222,-119.0395739,1919,01,-12.2110004425049
JM,37.74937222,-119.0395739,1919,02,-12.9090003967285
JM,37.74937222,-119.0395739,1919,03,-11.2629995346069
JM,37.74937222,-119.0395739,1919,04,-6.35599994659424
JM,37.74937222,-119.0395739,1919,05,-1.58800005912781
JM,37.74937222,-119.0395739,1919,06,1.90900003910065
JM,37.74937222,-119.0395739,1919,07,5.14799976348877
JM,37.74937222,-119.0395739,1919,08,3.85899996757507
JM,37.74937222,-119.0395739,1919,09,-0.702000021934509
JM,37.74937222,-119.0395739,1919,10,-7.09999990463257
JM,37.74937222,-119.0395739,1919,11,-9.92199993133545
JM,37.74937222,-119.0395739,1919,12,-10.7349996566772
JM,37.74937222,-119.0395739,1920,,-4.75100040435791
JM,37.74937222,-119.0395739,1920,01,-10.9379997253418
JM,37.74937222,-119.0395739,1920,02,-10.5950002670288
JM,37.74937222,-119.0395739,1920,03,-11.3059997558594
JM,37.74937222,-119.0395739,1920,04,-7.82200002670288
JM,37.74937222,-119.0395739,1920,05,-3.94300007820129
JM,37.74937222,-119.0395739,1920,06,0.386999994516373
JM,37.74937222,-119.0395739,1920,07,5.56099987030029
JM,37.74937222,-119.0395739,1920,08,4.44299983978271
JM,37.74937222,-119.0395739,1920,09,0.0489999987185001
JM,37.74937222,-119.0395739,1920,10,-5.4229998588562
JM,37.74937222,-119.0395739,1920,11,-7.46299982070923
JM,37.74937222,-119.0395739,1920,12,-9.96500015258789
JM,37.74937222,-119.0395739,1921,,-3.63300013542175
JM,37.74937222,-119.0395739,1921,01,-11.5909996032715
JM,37.74937222,-119.0395739,1921,02,-10.8669996261597
JM,37.74937222,-119.0395739,1921,03,-7.66599988937378
JM,37.74937222,-119.0395739,1921,04,-7.33300018310547
JM,37.74937222,-119.0395739,1921,05,-3.54299998283386
JM,37.74937222,-119.0395739,1921,06,2.36999988555908
JM,37.74937222,-119.0395739,1921,07,6.56699991226196
JM,37.74937222,-119.0395739,1921,08,4.79500007629395
JM,37.74937222,-119.0395739,1921,09,0.873000025749207
JM,37.74937222,-119.0395739,1921,10,-0.924000024795532
JM,37.74937222,-119.0395739,1921,11,-7.66800022125244
JM,37.74937222,-119.0395739,1921,12,-8.61699962615967
JM,37.74937222,-119.0395739,1922,,-4.80800008773804
JM,37.74937222,-119.0395739,1922,01,-14.6009998321533
JM,37.74937222,-119.0395739,1922,02,-13.6000003814697
JM,37.74937222,-119.0395739,1922,03,-10.7760000228882
JM,37.74937222,-119.0395739,1922,04,-8.11499977111816
JM,37.74937222,-119.0395739,1922,05,-4.00099992752075
JM,37.74937222,-119.0395739,1922,06,1.73399996757507
JM,37.74937222,-119.0395739,1922,07,6.61800003051758
JM,37.74937222,-119.0395739,1922,08,3.81599998474121
JM,37.74937222,-119.0395739,1922,09,2.6800000667572
JM,37.74937222,-119.0395739,1922,10,-4.02299976348877
JM,37.74937222,-119.0395739,1922,11,-9.02700042724609
JM,37.74937222,-119.0395739,1922,12,-8.4060001373291
JM,37.74937222,-119.0395739,1923,,-4.60100030899048
JM,37.74937222,-119.0395739,1923,01,-10.5579996109009
JM,37.74937222,-119.0395739,1923,02,-13.0319995880127
JM,37.74937222,-119.0395739,1923,03,-9.24600028991699
JM,37.74937222,-119.0395739,1923,04,-6.66599988937378
JM,37.74937222,-119.0395739,1923,05,-2.42199993133545
JM,37.74937222,-119.0395739,1923,06,-0.88400000333786
JM,37.74937222,-119.0395739,1923,07,5.42600011825562
JM,37.74937222,-119.0395739,1923,08,4.8899998664856
JM,37.74937222,-119.0395739,1923,09,1.79900002479553
JM,37.74937222,-119.0395739,1923,10,-4.7480001449585
JM,37.74937222,-119.0395739,1923,11,-7.66800022125244
JM,37.74937222,-119.0395739,1923,12,-12.1049995422363
JM,37.74937222,-119.0395739,1924,,-5.02400016784668
JM,37.74937222,-119.0395739,1924,01,-13.6140003204346
JM,37.74937222,-119.0395739,1924,02,-8.31400012969971
JM,37.74937222,-119.0395739,1924,03,-10.1350002288818
JM,37.74937222,-119.0395739,1924,04,-6.12799978256226
JM,37.74937222,-119.0395739,1924,05,-1.84500002861023
JM,37.74937222,-119.0395739,1924,06,1.35099995136261
JM,37.74937222,-119.0395739,1924,07,3.42000007629395
JM,37.74937222,-119.0395739,1924,08,0.591000020503998
JM,37.74937222,-119.0395739,1924,09,-0.282999992370605
JM,37.74937222,-119.0395739,1924,10,-5.38000011444092
JM,37.74937222,-119.0395739,1924,11,-8.29399967193604
JM,37.74937222,-119.0395739,1924,12,-11.6660003662109
JM,37.74937222,-119.0395739,1925,,-3.91800022125244
JM,37.74937222,-119.0395739,1925,01,-10.9409999847412
JM,37.74937222,-119.0395739,1925,02,-9.95600032806396
JM,37.74937222,-119.0395739,1925,03,-7.77699995040894
JM,37.74937222,-119.0395739,1925,04,-6.5770001411438
JM,37.74937222,-119.0395739,1925,05,-1.13999998569489
JM,37.74937222,-119.0395739,1925,06,1.54200005531311
JM,37.74937222,-119.0395739,1925,07,5.79500007629395
JM,37.74937222,-119.0395739,1925,08,3.11700010299683
JM,37.74937222,-119.0395739,1925,09,-1.5900000333786
JM,37.74937222,-119.0395739,1925,10,-3.42700004577637
JM,37.74937222,-119.0395739,1925,11,-7.7039999961853
JM,37.74937222,-119.0395739,1925,12,-8.36900043487549
JM,37.74937222,-119.0395739,1926,,-2.64200019836426
JM,37.74937222,-119.0395739,1926,01,-12.0590000152588
JM,37.74937222,-119.0395739,1926,02,-9.88000011444092
JM,37.74937222,-119.0395739,1926,03,-8.29199981689453
JM,37.74937222,-119.0395739,1926,04,-4.57399988174438
JM,37.74937222,-119.0395739,1926,05,-1.74600005149841
JM,37.74937222,-119.0395739,1926,06,3.92700004577637
JM,37.74937222,-119.0395739,1926,07,5.83900022506714
JM,37.74937222,-119.0395739,1926,08,6.84700012207031
JM,37.74937222,-119.0395739,1926,09,2.70700001716614
JM,37.74937222,-119.0395739,1926,10,0.0439999997615814
JM,37.74937222,-119.0395739,1926,11,-4.09600019454956
JM,37.74937222,-119.0395739,1926,12,-10.4270000457764
JM,37.74937222,-119.0395739,1927,,-2.7480001449585
JM,37.74937222,-119.0395739,1927,01,-8.88799953460693
JM,37.74937222,-119.0395739,1927,02,-9.06999969482422
JM,37.74937222,-119.0395739,1927,03,-7.30600023269653
JM,37.74937222,-119.0395739,1927,04,-4.9210000038147
JM,37.74937222,-119.0395739,1927,05,-0.0120000001043081
JM,37.74937222,-119.0395739,1927,06,5.83400011062622
JM,37.74937222,-119.0395739,1927,07,5.90899991989136
JM,37.74937222,-119.0395739,1927,08,3.63100004196167
JM,37.74937222,-119.0395739,1927,09,-0.802999973297119
JM,37.74937222,-119.0395739,1927,10,-2.1340000629425
JM,37.74937222,-119.0395739,1927,11,-5.20900011062622
JM,37.74937222,-119.0395739,1927,12,-10.0190000534058
JM,37.74937222,-119.0395739,1928,,-1.93700003623962
JM,37.74937222,-119.0395739,1928,01,-9.90499973297119
JM,37.74937222,-119.0395739,1928,02,-8.94999980926514
JM,37.74937222,-119.0395739,1928,03,-5.78999996185303
JM,37.74937222,-119.0395739,1928,04,-3.9210000038147
JM,37.74937222,-119.0395739,1928,05,2.60700011253357
JM,37.74937222,-119.0395739,1928,06,3.86800003051758
JM,37.74937222,-119.0395739,1928,07,8.34899997711182
JM,37.74937222,-119.0395739,1928,08,4.35799980163574
JM,37.74937222,-119.0395739,1928,09,2.03999996185303
JM,37.74937222,-119.0395739,1928,10,-1.07200002670288
JM,37.74937222,-119.0395739,1928,11,-5.03399991989136
JM,37.74937222,-119.0395739,1928,12,-9.80399990081787
JM,37.74937222,-119.0395739,1929,,-2.66400003433228
JM,37.74937222,-119.0395739,1929,01,-9.50100040435791
JM,37.74937222,-119.0395739,1929,02,-11.7239999771118
JM,37.74937222,-119.0395739,1929,03,-7.59899997711182
JM,37.74937222,-119.0395739,1929,04,-4.98899984359741
JM,37.74937222,-119.0395739,1929,05,-1.03400003910065
JM,37.74937222,-119.0395739,1929,06,1.59700000286102
JM,37.74937222,-119.0395739,1929,07,6.26999998092651
JM,37.74937222,-119.0395739,1929,08,5.65999984741211
JM,37.74937222,-119.0395739,1929,09,0.801999986171722
JM,37.74937222,-119.0395739,1929,10,-1.69000005722046
JM,37.74937222,-119.0395739,1929,11,-6.57000017166138
JM,37.74937222,-119.0395739,1929,12,-3.20099997520447
JM,37.74937222,-119.0395739,1930,,-2.81900024414062
JM,37.74937222,-119.0395739,1930,01,-10.2869997024536
JM,37.74937222,-119.0395739,1930,02,-6.64400005340576
JM,37.74937222,-119.0395739,1930,03,-8.85799980163574
JM,37.74937222,-119.0395739,1930,04,-3.57599997520447
JM,37.74937222,-119.0395739,1930,05,-3.81200003623962
